Time,i0_x,i0_y,i0_z,mag1_x,mag1_y,mag1_z,mag2_x,mag2_y,mag2_z,
20.7959,0.073851,0.997269,0.00090427,0.234374,-0.972144,-0.00232288,0.0760356,0.997105,0.000751987,
20.806,0.0747138,0.997205,0.000925666,0.23678,-0.97156,-0.00235498,0.0766914,0.997055,0.000816121,
20.8161,0.0756044,0.997137,0.000963206,0.23924,-0.970958,-0.00243934,0.077439,0.996997,0.00093395,
20.8262,0.076536,0.997066,0.00101628,0.241797,-0.970323,-0.0025667,0.078319,0.996928,0.00108531,
20.8363,0.0775224,0.99699,0.00108492,0.244486,-0.969649,-0.00272223,0.079351,0.996846,0.00124785,
20.8464,0.0785778,0.996907,0.00116831,0.247323,-0.968929,-0.00288748,0.0805333,0.996751,0.00140064,
20.8565,0.0797154,0.996817,0.00126318,0.250308,-0.968161,-0.0030431,0.0818465,0.996644,0.00152681,
20.8666,0.0809445,0.996718,0.0013629,0.253422,-0.967351,-0.00317182,0.0832582,0.996527,0.00161526,
20.8767,0.0822663,0.996609,0.00145743,0.256633,-0.966503,-0.00326092,0.0847289,0.996403,0.00166109,
20.8868,0.0836714,0.996492,0.00153459,0.2599,-0.96563,-0.00330371,0.0862184,0.996275,0.00166516,
20.8969,0.0851379,0.996368,0.00158225,0.263178,-0.964742,-0.00329974,0.0876897,0.996147,0.00163296,
20.907,0.086633,0.996239,0.00159093,0.266428,-0.963849,-0.00325399,0.0891133,0.99602,0.00157308,
20.9171,0.0881166,0.996109,0.00155619,0.269614,-0.962963,-0.00317523,0.0904687,0.995898,0.00149565,
20.9272,0.089547,0.995981,0.00148019,0.272714,-0.96209,-0.00307427,0.0917454,0.995781,0.00141087,
20.9373,0.0908879,0.99586,0.00137184,0.275713,-0.961235,-0.0029623,0.0929419,0.995671,0.00132781,
20.9474,0.0921147,0.995748,0.00124554,0.278608,-0.960401,-0.00284987,0.0940641,0.995565,0.00125356,
20.9575,0.0932185,0.995645,0.00111879,0.281404,-0.959586,-0.00274628,0.0951236,0.995465,0.00119288,
20.9676,0.0942079,0.995552,0.00100908,0.284112,-0.958787,-0.00265944,0.0961347,0.995368,0.00114821,
20.9777,0.0951075,0.995467,0.000930892,0.286751,-0.958002,-0.00259576,0.0971132,0.995273,0.00112006,
20.9878,0.095953,0.995385,0.000893319,0.289344,-0.957222,-0.00256009,0.0980738,0.995179,0.00110765,
20.9979,0.0967857,0.995305,0.00089886,0.291917,-0.95644,-0.00255529,0.0990304,0.995084,0.00110959,
21.008,0.0976455,0.995221,0.000943494,0.294498,-0.955649,-0.00258176,0.099995,0.994987,0.00112452,
21.0181,0.0985654,0.99513,0.00101792,0.297115,-0.954838,-0.00263698,0.100978,0.994888,0.00115132,
21.0282,0.0995672,0.99503,0.00110961,0.299791,-0.954001,-0.00271539,0.10199,0.994785,0.00118909,
21.0383,0.10066,0.99492,0.00120513,0.302544,-0.953131,-0.00280865,0.103041,0.994676,0.00123673,
21.0484,0.10184,0.9948,0.0012923,0.305382,-0.952225,-0.00290656,0.104138,0.994562,0.00129237,
21.0585,0.103093,0.994671,0.00136182,0.308305,-0.951283,-0.00299836,0.105288,0.994441,0.00135284,
21.0686,0.104399,0.994534,0.00140808,0.311301,-0.950306,-0.00307421,0.106493,0.994312,0.00141343,
21.0787,0.105735,0.994393,0.00142929,0.314352,-0.949301,-0.0031266,0.107753,0.994177,0.00146808,
21.0888,0.107077,0.99425,0.00142693,0.317434,-0.948275,-0.00315126,0.109058,0.994034,0.0015101,
21.0989,0.108405,0.994106,0.0014049,0.320521,-0.947236,-0.00314755,0.110394,0.993887,0.00153328,
21.109,0.109703,0.993963,0.00136845,0.323588,-0.946193,-0.00311817,0.11174,0.993736,0.00153319,
21.1191,0.110962,0.993824,0.00132323,0.326614,-0.945153,-0.00306841,0.113074,0.993585,0.00150829,
21.1292,0.112177,0.993687,0.00127456,0.329585,-0.944121,-0.00300507,0.114372,0.993437,0.00146059,
21.1393,0.113346,0.993555,0.0012269,0.332493,-0.943101,-0.00293551,0.115616,0.993293,0.00139565,
21.1494,0.114474,0.993426,0.00118368,0.335336,-0.942094,-0.00286667,0.116791,0.993156,0.00132189,
21.1595,0.115565,0.993299,0.00114724,0.338118,-0.9411,-0.00280459,0.117895,0.993025,0.00124923,
21.1696,0.116626,0.993175,0.00111899,0.340847,-0.940115,-0.00275411,0.118933,0.992902,0.00118746,
21.1797,0.117667,0.993052,0.00109963,0.343537,-0.939135,-0.00271875,0.11992,0.992783,0.00114457,
21.1898,0.118695,0.99293,0.00108937,0.346201,-0.938156,-0.00270075,0.120878,0.992667,0.00112549,
21.1999,0.119717,0.992807,0.00108813,0.348856,-0.937172,-0.00270106,0.121831,0.99255,0.00113142,
21.21,0.120743,0.992683,0.00109567,0.351516,-0.936178,-0.00271926,0.1228,0.992431,0.00115982,
21.2201,0.12178,0.992556,0.00111156,0.354198,-0.935166,-0.00275349,0.123806,0.992306,0.00120515,
21.2302,0.122835,0.992426,0.00113508,0.356913,-0.934133,-0.00280047,0.124859,0.992174,0.00126003,
21.2403,0.123915,0.992292,0.0011651,0.359672,-0.933075,-0.00285561,0.125966,0.992034,0.00131662,
21.2504,0.125024,0.992153,0.00119982,0.362478,-0.931988,-0.00291339,0.127123,0.991886,0.00136787,
21.2605,0.126167,0.992008,0.00123674,0.365331,-0.930873,-0.00296793,0.128323,0.991731,0.00140846,
21.2706,0.127344,0.991858,0.00127265,0.368226,-0.929732,-0.00301371,0.129551,0.991572,0.00143533,
21.2807,0.128553,0.991702,0.00130387,0.371152,-0.928567,-0.00304627,0.130796,0.991408,0.00144769,
21.2908,0.129787,0.991541,0.00132667,0.374096,-0.927385,-0.00306281,0.132044,0.991243,0.00144665,
21.3009,0.131037,0.991377,0.00133785,0.377043,-0.926191,-0.00306247,0.133283,0.991077,0.00143463,
21.311,0.132292,0.99121,0.00133531,0.379979,-0.92499,-0.00304641,0.134504,0.990912,0.00141472,
21.3211,0.133537,0.991043,0.0013186,0.38289,-0.923789,-0.00301741,0.135704,0.990748,0.00139006,
21.3312,0.13476,0.990877,0.00128915,0.385767,-0.922591,-0.00297947,0.136878,0.990587,0.00136344,
21.3413,0.135951,0.990715,0.00125024,0.388605,-0.9214,-0.00293713,0.138027,0.990428,0.0013371,
21.3514,0.137102,0.990556,0.00120662,0.391402,-0.920215,-0.00289487,0.139152,0.99027,0.0013127,
21.3615,0.138212,0.990402,0.00116378,0.394161,-0.919037,-0.0028567,0.140256,0.990114,0.00129141,
21.3716,0.139283,0.990252,0.00112715,0.396887,-0.917863,-0.0028258,0.141341,0.98996,0.00127404,
21.3817,0.140325,0.990105,0.00110118,0.399587,-0.916691,-0.00280439,0.142411,0.989807,0.00126123,
21.3918,0.141349,0.989959,0.00108869,0.402271,-0.915516,-0.00279374,0.143472,0.989654,0.00125351,
21.4019,0.142368,0.989813,0.00109046,0.404947,-0.914336,-0.00279418,0.144527,0.9895,0.00125128,
21.412,0.143396,0.989665,0.00110518,0.407626,-0.913145,-0.00280522,0.145582,0.989345,0.00125481,
21.4221,0.144444,0.989512,0.00112986,0.410316,-0.911939,-0.00282557,0.146642,0.989189,0.0012641,
21.4322,0.145519,0.989355,0.00116039,0.413023,-0.910716,-0.00285325,0.147712,0.98903,0.00127879,
21.4423,0.146623,0.989192,0.00119229,0.415753,-0.909473,-0.00288569,0.148797,0.988867,0.00129804,
21.4524,0.147757,0.989023,0.00122148,0.418509,-0.908208,-0.00291988,0.149901,0.9887,0.00132047,
21.4625,0.148915,0.988849,0.00124483,0.42129,-0.906921,-0.00295264,0.151025,0.988529,0.00134427,
21.4726,0.15009,0.988671,0.00126046,0.424094,-0.905613,-0.0029809,0.15217,0.988353,0.00136724,
21.4827,0.151276,0.988491,0.00126782,0.426916,-0.904286,-0.00300206,0.153334,0.988173,0.00138705,
21.4928,0.152463,0.988308,0.00126747,0.429748,-0.902944,-0.00301431,0.154513,0.98799,0.00140149,
21.5029,0.153646,0.988125,0.00126078,0.432583,-0.901589,-0.0030168,0.155702,0.987803,0.0014088,
21.513,0.15482,0.987942,0.00124946,0.435411,-0.900227,-0.00300979,0.156892,0.987615,0.00140796,
21.5231,0.155981,0.987759,0.00123529,0.438225,-0.89886,-0.00299457,0.158077,0.987426,0.00139887,
21.5332,0.157129,0.987577,0.00121978,0.441019,-0.897493,-0.00297322,0.159249,0.987237,0.00138246,
21.5433,0.158262,0.987396,0.0012041,0.443789,-0.896126,-0.00294835,0.160402,0.987051,0.00136063,
21.5534,0.159381,0.987216,0.00118909,0.446533,-0.894762,-0.0029227,0.161531,0.986867,0.001336,
21.5635,0.160487,0.987037,0.00117534,0.449252,-0.8934,-0.00289888,0.162637,0.986685,0.00131161,
21.5736,0.161581,0.986859,0.0011633,0.451949,-0.892039,-0.00287904,0.16372,0.986506,0.00129042,
21.5837,0.162665,0.986681,0.00115342,0.454627,-0.890677,-0.00286477,0.164784,0.986329,0.00127492,
21.5938,0.163742,0.986503,0.00114618,0.457293,-0.889312,-0.002857,0.165837,0.986152,0.00126677,
21.6039,0.164812,0.986324,0.00114205,0.459952,-0.887939,-0.00285601,0.166885,0.985975,0.00126656,
21.614,0.165881,0.986145,0.00114146,0.462609,-0.886558,-0.00286151,0.167937,0.985797,0.00127377,
21.6241,0.166951,0.985965,0.00114465,0.465269,-0.885165,-0.00287272,0.168997,0.985616,0.00128694,
21.6342,0.168025,0.985782,0.00115155,0.467937,-0.883757,-0.00288848,0.170071,0.985431,0.00130395,
21.6443,0.169106,0.985597,0.00116171,0.470616,-0.882333,-0.0029073,0.171162,0.985242,0.00132238,
21.6544,0.170199,0.985409,0.0011743,0.473308,-0.880892,-0.00292752,0.172268,0.985049,0.00133992,
21.6645,0.171303,0.985218,0.00118811,0.476012,-0.879434,-0.00294738,0.173389,0.984853,0.0013547,
21.6746,0.17242,0.985023,0.00120169,0.478728,-0.877958,-0.00296517,0.17452,0.984653,0.00136547,
21.6847,0.173549,0.984824,0.00121352,0.481453,-0.876467,-0.00297938,0.175657,0.98445,0.00137171,
21.6948,0.174687,0.984623,0.0012222,0.484184,-0.874961,-0.00298885,0.176797,0.984246,0.00137356,
21.7049,0.175831,0.98442,0.00122664,0.486916,-0.873444,-0.00299287,0.177935,0.984041,0.00137162,
21.715,0.176977,0.984214,0.00122621,0.489644,-0.871917,-0.0029913,0.179069,0.983836,0.00136677,
21.7251,0.17812,0.984008,0.00122085,0.492365,-0.870384,-0.00298456,0.180196,0.98363,0.00135996,
21.7352,0.179256,0.983802,0.00121108,0.495073,-0.868846,-0.00297358,0.181315,0.983424,0.00135202,
21.7453,0.18038,0.983596,0.00119798,0.497766,-0.867306,-0.00295971,0.182425,0.983219,0.00134363,
21.7554,0.181491,0.983392,0.00118299,0.500443,-0.865765,-0.00294451,0.183527,0.983014,0.00133525,
21.7655,0.182588,0.983189,0.00116778,0.503102,-0.864222,-0.00292958,0.184621,0.982809,0.00132722,
21.7756,0.18367,0.982987,0.00115399,0.505745,-0.862678,-0.00291638,0.185707,0.982604,0.00131981,
21.7857,0.184742,0.982786,0.00114303,0.508375,-0.861131,-0.00290609,0.186786,0.9824,0.00131331,
21.7958,0.185804,0.982586,0.00113591,0.510993,-0.85958,-0.0028995,0.187858,0.982195,0.00130806,
21.8059,0.186862,0.982385,0.00113308,0.513603,-0.858023,-0.00289701,0.188926,0.98199,0.00130446,
21.816,0.18792,0.982184,0.00113444,0.516209,-0.856458,-0.00289858,0.18999,0.981785,0.0013029,
21.8261,0.18898,0.98198,0.00113937,0.518813,-0.854883,-0.00290385,0.191053,0.981579,0.00130366,
21.8362,0.190047,0.981774,0.00114686,0.521418,-0.853296,-0.00291217,0.192116,0.981371,0.00130687,
21.8463,0.191121,0.981566,0.00115568,0.524027,-0.851697,-0.00292268,0.193183,0.981162,0.00131238,
21.8564,0.192203,0.981354,0.00116459,0.52664,-0.850083,-0.00293441,0.194254,0.98095,0.00131978,
21.8665,0.193293,0.98114,0.00117251,0.529259,-0.848455,-0.00294635,0.195332,0.980736,0.00132835,
21.8766,0.194389,0.980924,0.00117861,0.531882,-0.846813,-0.00295751,0.196417,0.980519,0.00133721,
21.8867,0.19549,0.980705,0.00118245,0.534508,-0.845158,-0.002967,0.19751,0.9803,0.00134538,
21.8968,0.196592,0.980485,0.00118389,0.537137,-0.84349,-0.00297408,0.198608,0.980078,0.0013519,
21.9069,0.197694,0.980263,0.00118312,0.539765,-0.84181,-0.00297824,0.19971,0.979854,0.00135603,
21.917,0.198794,0.980041,0.0011805,0.542391,-0.840121,-0.00297922,0.200813,0.979629,0.00135728,
21.9271,0.199891,0.979817,0.00117647,0.545011,-0.838424,-0.00297708,0.201915,0.979402,0.00135552,
21.9372,0.200983,0.979594,0.00117147,0.547623,-0.83672,-0.00297212,0.203013,0.979175,0.00135098,
21.9473,0.20207,0.97937,0.00116588,0.550225,-0.835011,-0.00296495,0.204105,0.978948,0.00134422,
21.9574,0.203152,0.979147,0.00115999,0.552815,-0.833299,-0.00295634,0.205188,0.978722,0.00133604,
21.9675,0.204228,0.978923,0.00115401,0.555394,-0.831582,-0.00294718,0.206263,0.978496,0.00132736,
21.9776,0.205298,0.978699,0.00114813,0.55796,-0.829863,-0.00293837,0.207329,0.97827,0.00131913,
21.9877,0.206364,0.978475,0.00114254,0.560515,-0.828139,-0.00293072,0.208387,0.978046,0.00131217,
21.9978,0.207424,0.978251,0.00113745,0.563059,-0.826411,-0.00292489,0.209439,0.977821,0.0013071,
22.0079,0.20848,0.978026,0.00113312,0.565595,-0.824678,-0.00292131,0.210486,0.977596,0.00130427,
22.018,0.209532,0.977801,0.00112985,0.568124,-0.822938,-0.00292016,0.21153,0.977371,0.00130373,
22.0281,0.210581,0.977576,0.00112789,0.570648,-0.821189,-0.0029214,0.212575,0.977144,0.00130528,
22.0382,0.211629,0.977349,0.00112742,0.57317,-0.819432,-0.00292474,0.21362,0.976916,0.00130848,
22.0483,0.212677,0.977122,0.00112846,0.575689,-0.817663,-0.00292977,0.214669,0.976686,0.00131276,
22.0584,0.213726,0.976893,0.00113088,0.578208,-0.815884,-0.00293593,0.21572,0.976454,0.0013175,
22.0685,0.214778,0.976662,0.00113435,0.580727,-0.814093,-0.00294263,0.216775,0.976221,0.00132212,
22.0786,0.215833,0.97643,0.00113838,0.583246,-0.812291,-0.00294924,0.217833,0.975985,0.00132611,
22.0887,0.216892,0.976195,0.00114238,0.585764,-0.810476,-0.00295523,0.218893,0.975748,0.00132915,
22.0988,0.217954,0.975958,0.00114576,0.588282,-0.808651,-0.00296008,0.219955,0.975509,0.00133104,
22.1089,0.219018,0.97572,0.00114796,0.590797,-0.806815,-0.00296344,0.221016,0.975269,0.00133175,
22.119,0.220083,0.97548,0.00114858,0.593309,-0.804969,-0.00296506,0.222076,0.975028,0.00133134,
22.1291,0.221148,0.97524,0.00114742,0.595816,-0.803116,-0.00296483,0.223135,0.974787,0.00132997,
22.1392,0.22221,0.974998,0.0011445,0.598317,-0.801254,-0.00296282,0.22419,0.974544,0.0013278,
22.1493,0.223269,0.974756,0.00114004,0.60081,-0.799387,-0.00295924,0.225243,0.974302,0.00132503,
22.1594,0.224323,0.974514,0.00113444,0.603294,-0.797513,-0.0029544,0.226292,0.974059,0.00132181,
22.1695,0.225371,0.974272,0.00112822,0.605769,-0.795635,-0.00294875,0.227336,0.973815,0.00131829,
22.1796,0.226413,0.974031,0.00112192,0.608233,-0.793753,-0.00294278,0.228377,0.973572,0.00131459,
22.1897,0.227449,0.973789,0.00111604,0.610688,-0.791866,-0.00293699,0.229413,0.973328,0.00131085,
22.1998,0.22848,0.973548,0.00111098,0.613133,-0.789974,-0.00293183,0.230445,0.973084,0.00130722,
22.2099,0.229507,0.973306,0.00110702,0.615569,-0.788077,-0.00292769,0.231473,0.97284,0.00130389,
22.22,0.230531,0.973064,0.00110428,0.617997,-0.786175,-0.00292482,0.232497,0.972596,0.00130104,
22.2301,0.231552,0.972822,0.00110271,0.620418,-0.784266,-0.00292334,0.233518,0.972352,0.00129886,
22.2402,0.232572,0.972578,0.00110216,0.622833,-0.782349,-0.00292324,0.234536,0.972106,0.0012975,
22.2503,0.233592,0.972334,0.00110239,0.625243,-0.780425,-0.00292436,0.235553,0.971861,0.00129707,
22.2604,0.234613,0.972088,0.00110309,0.627648,-0.778492,-0.00292647,0.236569,0.971614,0.00129754,
22.2705,0.235633,0.971841,0.00110399,0.63005,-0.776549,-0.00292922,0.237584,0.971366,0.00129881,
22.2806,0.236655,0.971593,0.00110481,0.632448,-0.774597,-0.00293226,0.2386,0.971117,0.00130066,
22.2907,0.237676,0.971344,0.00110534,0.634843,-0.772636,-0.00293523,0.239617,0.970867,0.00130279,
22.3008,0.238698,0.971093,0.00110543,0.637234,-0.770665,-0.0029378,0.240634,0.970615,0.00130484,
22.3109,0.239719,0.970842,0.00110499,0.639621,-0.768685,-0.00293967,0.241653,0.970362,0.00130645,
22.321,0.240739,0.970589,0.00110398,0.642004,-0.766696,-0.00294063,0.242672,0.970108,0.00130733,
22.3311,0.241758,0.970336,0.00110241,0.644381,-0.764699,-0.00294056,0.24369,0.969852,0.00130726,
22.3412,0.242775,0.970082,0.00110031,0.646751,-0.762695,-0.00293939,0.244706,0.969596,0.00130613,
22.3513,0.243789,0.969828,0.00109773,0.649115,-0.760685,-0.00293717,0.24572,0.96934,0.00130399,
22.3614,0.244801,0.969573,0.00109471,0.65147,-0.758669,-0.00293401,0.246731,0.969083,0.00130098,
22.3715,0.245809,0.969318,0.00109132,0.653817,-0.756647,-0.00293008,0.247738,0.968826,0.00129733,
22.3816,0.246814,0.969062,0.00108764,0.656155,-0.75462,-0.00292563,0.24874,0.968569,0.00129335,
22.3917,0.247815,0.968807,0.00108375,0.658484,-0.752589,-0.0029209,0.249738,0.968313,0.00128933,
22.4018,0.248813,0.968551,0.00107976,0.660804,-0.750553,-0.00291618,0.250731,0.968056,0.00128554,
22.4119,0.249807,0.968295,0.00107579,0.663114,-0.748513,-0.00291172,0.25172,0.967799,0.0012822,
22.422,0.250797,0.968039,0.00107196,0.665415,-0.746468,-0.00290774,0.252705,0.967542,0.00127943,
22.4321,0.251783,0.967783,0.00106843,0.667708,-0.744418,-0.00290441,0.253688,0.967285,0.00127729,
22.4422,0.252766,0.967527,0.0010653,0.669992,-0.742362,-0.00290183,0.254667,0.967028,0.00127573,
22.4523,0.253746,0.96727,0.00106268,0.672269,-0.740301,-0.0029,0.255645,0.96677,0.00127468,
22.4624,0.254724,0.967013,0.0010606,0.67454,-0.738233,-0.00289888,0.256621,0.966511,0.00127401,
22.4725,0.2557,0.966756,0.00105906,0.676803,-0.736158,-0.00289834,0.257596,0.966252,0.00127358,
22.4826,0.256675,0.966497,0.00105797,0.679061,-0.734077,-0.00289822,0.25857,0.965992,0.00127325,
22.4927,0.257648,0.966238,0.00105722,0.681312,-0.731987,-0.00289829,0.259542,0.965731,0.00127291,
22.5028,0.258621,0.965978,0.00105661,0.683557,-0.729891,-0.00289835,0.260513,0.96547,0.00127245,
22.5129,0.259593,0.965718,0.00105595,0.685797,-0.727787,-0.0028982,0.261482,0.965207,0.00127182,
22.523,0.260563,0.965456,0.00105505,0.68803,-0.725677,-0.00289765,0.26245,0.964945,0.00127095,
22.5331,0.261533,0.965194,0.00105372,0.690256,-0.72356,-0.00289655,0.263416,0.964681,0.00126982,
22.5432,0.262501,0.964931,0.00105186,0.692475,-0.721436,-0.00289482,0.26438,0.964418,0.00126839,
22.5533,0.263467,0.964668,0.00104941,0.694686,-0.719307,-0.00289242,0.265342,0.964154,0.00126666,
22.5634,0.26443,0.964404,0.00104638,0.69689,-0.717172,-0.00288934,0.266301,0.963889,0.00126462,
22.5735,0.26539,0.964141,0.00104283,0.699085,-0.715033,-0.00288565,0.267257,0.963624,0.00126226,
22.5836,0.266346,0.963877,0.00103891,0.701271,-0.712889,-0.00288144,0.26821,0.96336,0.00125961,
22.5937,0.267298,0.963613,0.00103475,0.703447,-0.710742,-0.00287684,0.26916,0.963095,0.00125669,
22.6038,0.268246,0.96335,0.00103053,0.705614,-0.70859,-0.00287197,0.270106,0.96283,0.00125357,
22.6139,0.269191,0.963086,0.00102638,0.707772,-0.706435,-0.00286701,0.271048,0.962565,0.0012503,
22.624,0.270131,0.962823,0.00102242,0.70992,-0.704277,-0.00286209,0.271987,0.9623,0.00124699,
22.6341,0.271068,0.96256,0.00101873,0.712058,-0.702115,-0.00285734,0.272922,0.962035,0.00124373,
22.6442,0.272001,0.962296,0.00101534,0.714187,-0.699949,-0.00285286,0.273853,0.961771,0.00124061,
22.6543,0.272931,0.962033,0.00101224,0.716307,-0.697779,-0.00284874,0.27478,0.961506,0.00123772,
22.6644,0.273859,0.961769,0.00100939,0.718418,-0.695606,-0.002845,0.275704,0.961242,0.00123511,
22.6745,0.274783,0.961506,0.00100674,0.720521,-0.693428,-0.00284163,0.276626,0.960977,0.00123282,
22.6846,0.275706,0.961242,0.00100423,0.722615,-0.691245,-0.00283858,0.277544,0.960712,0.00123084,
22.6947,0.276625,0.960977,0.00100179,0.724701,-0.689058,-0.00283578,0.27846,0.960447,0.00122913,
22.7048,0.277543,0.960713,0.000999366,0.726778,-0.686866,-0.00283311,0.279374,0.960182,0.0012276,
22.7149,0.278458,0.960448,0.000996913,0.728848,-0.68467,-0.00283047,0.280285,0.959916,0.00122615,
22.725,0.27937,0.960183,0.000994394,0.73091,-0.682468,-0.00282772,0.281195,0.95965,0.00122468,
22.7351,0.28028,0.959918,0.000991778,0.732963,-0.680262,-0.00282475,0.282102,0.959384,0.00122308,
22.7452,0.281187,0.959652,0.000989039,0.735008,-0.678052,-0.00282147,0.283007,0.959117,0.00122124,
22.7553,0.282092,0.959387,0.000986151,0.737045,-0.675838,-0.0028178,0.283909,0.95885,0.00121911,
22.7654,0.282994,0.959121,0.000983091,0.739073,-0.67362,-0.00281369,0.284809,0.958584,0.00121665,
22.7755,0.283892,0.958856,0.000979836,0.741091,-0.671399,-0.00280914,0.285705,0.958317,0.00121385,
22.7856,0.284788,0.95859,0.000976372,0.7431,-0.669174,-0.00280416,0.286598,0.95805,0.00121074,
22.7957,0.28568,0.958325,0.000972695,0.745099,-0.666947,-0.00279879,0.287487,0.957784,0.00120739,
22.8058,0.286569,0.958059,0.000968813,0.747089,-0.664718,-0.00279309,0.288372,0.957518,0.00120387,
22.8159,0.287453,0.957794,0.000964754,0.749068,-0.662487,-0.00278715,0.289253,0.957252,0.00120025,
22.826,0.288334,0.957529,0.000960558,0.751037,-0.660254,-0.00278105,0.290131,0.956986,0.00119661,
22.8361,0.289211,0.957265,0.000956282,0.752996,-0.658019,-0.00277488,0.291004,0.956721,0.00119302,
22.8462,0.290084,0.957001,0.000951989,0.754945,-0.655783,-0.0027687,0.291873,0.956456,0.00118951,
22.8563,0.290953,0.956737,0.000947746,0.756883,-0.653545,-0.0027626,0.292739,0.956192,0.00118613,
22.8664,0.291818,0.956473,0.00094361,0.758811,-0.651305,-0.00275662,0.293601,0.955927,0.00118287,
22.8765,0.292679,0.95621,0.000939625,0.760729,-0.649063,-0.00275079,0.294459,0.955663,0.00117973,
22.8866,0.293537,0.955947,0.000935816,0.762638,-0.64682,-0.00274513,0.295314,0.9554,0.00117669,
22.8967,0.294391,0.955685,0.000932185,0.764536,-0.644575,-0.00273962,0.296166,0.955136,0.00117373,
22.9068,0.295242,0.955422,0.00092871,0.766425,-0.642328,-0.00273424,0.297014,0.954872,0.00117082,
22.9169,0.29609,0.95516,0.000925351,0.768304,-0.640079,-0.00272892,0.297859,0.954609,0.00116793,
22.927,0.296934,0.954897,0.000922051,0.770173,-0.637829,-0.00272362,0.2987,0.954346,0.00116504,
22.9371,0.297776,0.954635,0.00091875,0.772033,-0.635576,-0.00271827,0.299539,0.954083,0.00116213,
22.9472,0.298614,0.954374,0.000915384,0.773884,-0.633322,-0.0027128,0.300374,0.953821,0.00115918,
22.9573,0.299449,0.954112,0.000911899,0.775724,-0.631066,-0.00270713,0.301205,0.953559,0.00115617,
22.9674,0.300281,0.95385,0.000908255,0.777555,-0.628809,-0.00270123,0.302034,0.953297,0.00115307,
22.9775,0.301109,0.953589,0.000904426,0.779376,-0.626551,-0.00269505,0.302858,0.953035,0.00114987,
