Time,i0_x,i0_y,i0_z,mag1_x,mag1_y,mag1_z,mag2_x,mag2_y,mag2_z,mag3_x,mag3_y,mag3_z,mag4_x,mag4_y,mag4_z,mag5_x,mag5_y,mag5_z,mag6_x,mag6_y,mag6_z,mag7_x,mag7_y,mag7_z,mag8_x,mag8_y,mag8_z,mag9_x,mag9_y,mag9_z,o0_x,o0_y,o0_z,
32.5927,0.448779,0.893642,-0.000466423,0.961621,-0.274378,0.00169287,0.999731,0.0231935,-0.000587095,0.999994,-0.00333878,-4.03247e-07,1,0.000602425,-5.52605e-05,1,-0.000222427,-5.02655e-05,1,0.000540508,-4.59713e-05,0.999996,-0.00281238,-9.15178e-05,0.999873,0.0159243,0.000355933,0.96937,-0.245601,-0.00152517,0.453024,0.891498,0.000341256,
32.6028,0.448487,0.893789,-0.000471731,0.961113,-0.276148,0.00171194,0.999719,0.0236806,-0.000596507,0.999994,-0.00338032,1.31393e-06,1,0.000606574,-5.53878e-05,1,-0.000222277,-5.02843e-05,1,0.000537416,-4.60887e-05,0.999996,-0.00278996,-9.00286e-05,0.999879,0.0155737,0.000347334,0.969743,-0.244124,-0.00150561,0.453252,0.891383,0.000335371,
32.6129,0.448191,0.893938,-0.000477108,0.960598,-0.277937,0.00173122,0.999708,0.0241767,-0.000606114,0.999994,-0.00342336,3.08974e-06,1,0.000610807,-5.5517e-05,1,-0.000222098,-5.03047e-05,1,0.000534407,-4.62114e-05,0.999996,-0.00276874,-8.85873e-05,0.999884,0.015231,0.000339288,0.970109,-0.242666,-0.00148715,0.453475,0.891269,0.000329918,
32.623,0.44789,0.894088,-0.000482556,0.960073,-0.279743,0.00175071,0.999695,0.0246821,-0.000615922,0.999994,-0.00346794,4.92269e-06,1,0.000615123,-5.56479e-05,1,-0.00022189,-5.03248e-05,1,0.000531489,-4.63364e-05,0.999996,-0.00274867,-8.72228e-05,0.999889,0.0148957,0.000331875,0.970468,-0.241226,-0.00146996,0.453694,0.891158,0.00032498,
32.6331,0.447586,0.894241,-0.00048808,0.95954,-0.281568,0.00177038,0.999682,0.025197,-0.000625937,0.999994,-0.00351412,6.81151e-06,1,0.000619523,-5.57808e-05,1,-0.000221655,-5.03423e-05,1,0.000528665,-4.64595e-05,0.999996,-0.00272968,-8.59655e-05,0.999894,0.0145669,0.000325136,0.970821,-0.2398,-0.00145412,0.45391,0.891048,0.000320602,
32.6432,0.447277,0.894396,-0.000493683,0.958997,-0.28341,0.00179025,0.999669,0.0257216,-0.000636165,0.999994,-0.00356195,8.75565e-06,1,0.000624007,-5.59162e-05,1,-0.000221396,-5.0356e-05,1,0.000525933,-4.65752e-05,0.999996,-0.00271168,-8.48441e-05,0.999898,0.0142442,0.000319073,0.971169,-0.23839,-0.00143962,0.454122,0.890939,0.000316788,
32.6533,0.446963,0.894552,-0.000499369,0.958445,-0.285271,0.00181031,0.999655,0.026256,-0.000646611,0.999993,-0.00361148,1.07556e-05,1,0.000628577,-5.60547e-05,1,-0.00022112,-5.03655e-05,1,0.000523288,-4.66779e-05,0.999996,-0.00269452,-8.38807e-05,0.999903,0.0139267,0.000313649,0.971511,-0.236992,-0.00142638,0.454333,0.890832,0.000313503,
32.6634,0.446645,0.894711,-0.000505138,0.957884,-0.28715,0.00183056,0.999641,0.0268006,-0.000657277,0.999993,-0.00366275,1.28132e-05,1,0.000633233,-5.61965e-05,1,-0.000220831,-5.03714e-05,1,0.000520716,-4.67626e-05,0.999996,-0.00267804,-8.30874e-05,0.999907,0.013614,0.00030879,0.971848,-0.235606,-0.0014142,0.454541,0.890726,0.000310675,
32.6735,0.446322,0.894872,-0.000510991,0.957313,-0.289047,0.001851,0.999626,0.0273554,-0.000668166,0.999993,-0.00371582,1.49313e-05,1,0.000637979,-5.63418e-05,1,-0.000220533,-5.03755e-05,1,0.000518201,-4.68257e-05,0.999996,-0.00266207,-8.24637e-05,0.999911,0.0133054,0.000304393,0.97218,-0.234232,-0.00140286,0.454747,0.890621,0.000308204,
32.6836,0.445995,0.895035,-0.000516926,0.956732,-0.290964,0.00187163,0.99961,0.0279209,-0.00067928,0.999993,-0.00377074,1.7114e-05,1,0.000642815,-5.64906e-05,1,-0.000220228,-5.03796e-05,1,0.000515723,-4.68658e-05,0.999996,-0.00264646,-8.19945e-05,0.999915,0.0130006,0.000300334,0.972507,-0.232868,-0.00139207,0.454951,0.890516,0.000305966,
32.6937,0.445663,0.8952,-0.00052294,0.956142,-0.292899,0.00189245,0.999594,0.0284971,-0.000690623,0.999993,-0.00382758,1.93659e-05,1,0.000647743,-5.66427e-05,1,-0.000219915,-5.03858e-05,1,0.000513259,-4.68845e-05,0.999997,-0.00263106,-8.16512e-05,0.999919,0.0126994,0.000296473,0.972831,-0.231513,-0.00138153,0.455154,0.890413,0.000303831,
32.7038,0.445327,0.895368,-0.000529031,0.955541,-0.294852,0.00191347,0.999577,0.0290843,-0.000702196,0.999992,-0.00388639,2.1692e-05,1,0.000652765,-5.67982e-05,1,-0.000219591,-5.03953e-05,1,0.000510791,-4.68857e-05,0.999997,-0.00261575,-8.13931e-05,0.999923,0.0124016,0.00029267,0.97315,-0.230169,-0.00137096,0.455355,0.89031,0.000301665,
32.7139,0.444985,0.895538,-0.000535198,0.95493,-0.296825,0.00193468,0.999559,0.0296827,-0.000714004,0.999992,-0.00394726,2.40972e-05,1,0.000657881,-5.69576e-05,1,-0.000219251,-5.04085e-05,1,0.000508305,-4.68761e-05,0.999997,-0.00260047,-8.11716e-05,0.999927,0.0121072,0.00028879,0.973464,-0.228835,-0.00136009,0.455555,0.890207,0.000299351,
32.724,0.444639,0.89571,-0.000541438,0.954308,-0.298817,0.00195608,0.999541,0.0302926,-0.000726052,0.999992,-0.00401025,2.65858e-05,1,0.000663094,-5.71216e-05,1,-0.000218893,-5.04249e-05,1,0.000505793,-4.68635e-05,0.999997,-0.0025852,-8.09347e-05,0.99993,0.0118164,0.000284715,0.973774,-0.227511,-0.0013487,0.455753,0.890106,0.000296788,
32.7341,0.444288,0.895884,-0.000547751,0.953676,-0.300828,0.00197767,0.999522,0.0309143,-0.000738348,0.999992,-0.00407544,2.9162e-05,1,0.000668406,-5.72911e-05,1,-0.000218512,-5.04431e-05,1,0.000503255,-4.68567e-05,0.999997,-0.00256998,-8.06323e-05,0.999933,0.0115294,0.000280353,0.97408,-0.226199,-0.00133666,0.45595,0.890006,0.000293908,
32.7442,0.443931,0.896061,-0.000554139,0.953033,-0.302858,0.00199946,0.999502,0.0315478,-0.000750898,0.999991,-0.00414293,3.1829e-05,1,0.000673821,-5.74674e-05,1,-0.000218106,-5.04614e-05,1,0.000500702,-4.68638e-05,0.999997,-0.0025549,-8.02219e-05,0.999937,0.0112466,0.000275643,0.974381,-0.224899,-0.00132389,0.456144,0.889906,0.000290674,
32.7543,0.44357,0.89624,-0.000560604,0.95238,-0.304908,0.00202143,0.999481,0.0321936,-0.000763713,0.999991,-0.00421278,3.45898e-05,1,0.000679343,-5.76516e-05,1,-0.000217677,-5.0478e-05,1,0.000498148,-4.68909e-05,0.999997,-0.00254009,-7.96727e-05,0.99994,0.0109683,0.000270559,0.974678,-0.223611,-0.00131039,0.456335,0.889808,0.000287087,
32.7644,0.443203,0.896421,-0.000567147,0.951714,-0.306978,0.00204359,0.99946,0.0328519,-0.000776802,0.999991,-0.00428511,3.74472e-05,1,0.000684978,-5.78444e-05,1,-0.000217227,-5.04918e-05,1,0.000495614,-4.69419e-05,0.999997,-0.0025257,-7.89695e-05,0.999943,0.0106949,0.000265116,0.974969,-0.222337,-0.00129623,0.456524,0.889711,0.00028318,
32.7745,0.442831,0.896605,-0.000573772,0.951038,-0.309067,0.00206593,0.999438,0.0335229,-0.000790174,0.99999,-0.00435998,4.04036e-05,1,0.000690734,-5.80461e-05,1,-0.000216757,-5.05021e-05,1,0.000493124,-4.70177e-05,0.999997,-0.00251188,-7.81144e-05,0.999946,0.0104268,0.000259363,0.975256,-0.221077,-0.00128156,0.456709,0.889616,0.000279016,
32.7846,0.442454,0.896791,-0.000580481,0.95035,-0.311176,0.00208845,0.999414,0.034207,-0.00080384,0.99999,-0.0044375,4.34619e-05,1,0.000696616,-5.82564e-05,1,-0.000216273,-5.05091e-05,1,0.000490699,-4.71158e-05,0.999997,-0.00249879,-7.71262e-05,0.999948,0.0101643,0.000253382,0.975537,-0.219831,-0.00126655,0.456892,0.889522,0.000274682,
32.7947,0.442072,0.89698,-0.000587273,0.94965,-0.313305,0.00211114,0.99939,0.0349044,-0.000817807,0.99999,-0.00451776,4.66251e-05,1,0.000702629,-5.84746e-05,1,-0.000215775,-5.05138e-05,1,0.000488361,-4.72313e-05,0.999997,-0.00248656,-7.60393e-05,0.999951,0.00990744,0.000247281,0.975814,-0.218601,-0.00125143,0.457071,0.88943,0.000270279,
32.8048,0.441684,0.897171,-0.000594151,0.948939,-0.315454,0.002134,0.999365,0.0356154,-0.000832085,0.999989,-0.00460086,4.98967e-05,1,0.000708779,-5.86998e-05,1,-0.000215267,-5.05173e-05,1,0.00048612,-4.73571e-05,0.999997,-0.00247527,-7.48991e-05,0.999953,0.00965641,0.000241183,0.976085,-0.217385,-0.00123643,0.457247,0.88934,0.000265916,
32.8149,0.44129,0.897364,-0.000601113,0.948215,-0.317622,0.00215703,0.999339,0.0363404,-0.000846681,0.999989,-0.0046869,5.32805e-05,1,0.000715069,-5.89312e-05,1,-0.000214747,-5.0521e-05,1,0.000483985,-4.74852e-05,0.999997,-0.00246495,-7.3758e-05,0.999956,0.00941112,0.000235216,0.976352,-0.216184,-0.00122177,0.45742,0.889251,0.000261693,
32.825,0.440891,0.89756,-0.000608157,0.947479,-0.319811,0.00218023,0.999312,0.0370797,-0.000861601,0.999989,-0.00477599,5.67806e-05,1,0.000721501,-5.91681e-05,1,-0.000214215,-5.05259e-05,1,0.000481952,-4.76074e-05,0.999997,-0.00245558,-7.26694e-05,0.999958,0.00917138,0.000229502,0.976614,-0.214996,-0.00120765,0.457589,0.889164,0.000257701,
32.8351,0.440486,0.897759,-0.000615281,0.94673,-0.32202,0.0022036,0.999284,0.0378336,-0.000876851,0.999988,-0.00486823,6.04014e-05,1,0.000728077,-5.94107e-05,1,-0.00021367,-5.05324e-05,1,0.000480014,-4.77167e-05,0.999997,-0.00244709,-7.16821e-05,0.99996,0.00893687,0.000224147,0.976872,-0.213823,-0.00119424,0.457756,0.889078,0.000254011,
32.8452,0.440076,0.89796,-0.000622482,0.945969,-0.32425,0.00222712,0.999254,0.0386025,-0.000892439,0.999988,-0.00496374,6.41476e-05,1,0.000734799,-5.96593e-05,1,-0.000213109,-5.05407e-05,1,0.000478156,-4.78073e-05,0.999997,-0.00243935,-7.08354e-05,0.999962,0.00870719,0.000219229,0.977125,-0.212662,-0.00118163,0.45792,0.888993,0.000250666,
32.8553,0.439659,0.898164,-0.00062976,0.945195,-0.3265,0.00225081,0.999224,0.0393866,-0.000908369,0.999987,-0.00506265,6.80236e-05,1,0.000741669,-5.9915e-05,1,-0.00021253,-5.05501e-05,1,0.00047636,-4.7876e-05,0.999997,-0.00243221,-7.01552e-05,0.999964,0.00848188,0.000214794,0.977375,-0.211513,-0.00116988,0.458082,0.88891,0.000247684,
32.8654,0.439237,0.898371,-0.000637112,0.944407,-0.32877,0.00227466,0.999192,0.0401864,-0.000924649,0.999987,-0.00516507,7.20342e-05,1,0.000748692,-6.01788e-05,1,-0.000211935,-5.05599e-05,1,0.000474605,-4.79216e-05,0.999997,-0.0024255,-6.96512e-05,0.999966,0.00826042,0.00021085,0.97762,-0.210375,-0.00115896,0.458242,0.888827,0.000245054,
32.8755,0.438809,0.89858,-0.000644537,0.943607,-0.33106,0.00229865,0.999159,0.0410021,-0.000941287,0.999986,-0.00527113,7.61839e-05,1,0.000755872,-6.04521e-05,1,-0.000211322,-5.0569e-05,1,0.000472871,-4.79454e-05,0.999997,-0.00241904,-6.93163e-05,0.999968,0.00804233,0.000207366,0.977862,-0.209247,-0.00114881,0.4584,0.888746,0.000242741,
32.8856,0.438375,0.898792,-0.000652037,0.942793,-0.333371,0.0023228,0.999124,0.0418342,-0.000958289,0.999986,-0.00538096,8.04775e-05,1,0.000763215,-6.07358e-05,1,-0.000210694,-5.0577e-05,1,0.00047114,-4.79508e-05,0.999997,-0.00241268,-6.91279e-05,0.999969,0.00782718,0.000204278,0.978101,-0.208129,-0.00113931,0.458557,0.888665,0.000240686,
32.8957,0.437934,0.899007,-0.000659611,0.941965,-0.335703,0.00234709,0.999088,0.042683,-0.000975666,0.999985,-0.00549471,8.49199e-05,1,0.000770729,-6.10306e-05,1,-0.000210053,-5.05832e-05,1,0.000469398,-4.79425e-05,0.999997,-0.00240627,-6.90501e-05,0.999971,0.00761461,0.000201493,0.978336,-0.20702,-0.0011303,0.458712,0.888585,0.000238817,
32.9058,0.437488,0.899224,-0.000667261,0.941123,-0.338055,0.00237152,0.999051,0.0435489,-0.000993427,0.999984,-0.0056125,8.95161e-05,1,0.000778421,-6.13368e-05,1,-0.000209401,-5.05878e-05,1,0.000467637,-4.79263e-05,0.999997,-0.00239974,-6.90386e-05,0.999973,0.00740438,0.000198899,0.978568,-0.205919,-0.00112158,0.458866,0.888505,0.000237053,
32.9159,0.437035,0.899444,-0.000674987,0.940268,-0.340428,0.00239608,0.999012,0.0444323,-0.00101158,0.999984,-0.0057345,9.42715e-05,1,0.000786297,-6.16543e-05,1,-0.000208739,-5.05912e-05,1,0.000465851,-4.79085e-05,0.999997,-0.00239305,-6.90444e-05,0.999974,0.00719634,0.000196375,0.978798,-0.204827,-0.00111298,0.459019,0.888427,0.000235311,
32.926,0.436576,0.899667,-0.00068279,0.939397,-0.342821,0.00242076,0.998971,0.0453335,-0.00103014,0.999983,-0.00586085,9.91919e-05,1,0.000794365,-6.1983e-05,1,-0.000208068,-5.05938e-05,1,0.000464043,-4.78951e-05,0.999997,-0.0023862,-6.90202e-05,0.999976,0.00699051,0.000193805,0.979024,-0.203743,-0.00110432,0.45917,0.888348,0.000233514,
32.9361,0.43611,0.899893,-0.00069067,0.938513,-0.345235,0.00244557,0.998929,0.0462531,-0.00104912,0.999982,-0.0059917,0.000104284,1,0.000802632,-6.23228e-05,1,-0.000207389,-5.05963e-05,1,0.00046222,-4.78912e-05,0.999997,-0.00237926,-6.89242e-05,0.999977,0.00678698,0.000191086,0.979247,-0.202668,-0.00109544,0.459321,0.88827,0.000231598,
32.9462,0.435638,0.900121,-0.000698626,0.937614,-0.34767,0.00247049,0.998885,0.0471913,-0.00106853,0.999981,-0.00612722,0.000109554,1,0.000811102,-6.26739e-05,1,-0.0002067,-5.05991e-05,1,0.000460392,-4.79009e-05,0.999997,-0.00237231,-6.87252e-05,0.999978,0.00658598,0.000188142,0.979467,-0.201602,-0.00108622,0.45947,0.888193,0.000229513,
32.9563,0.43516,0.900353,-0.000706656,0.9367,-0.350125,0.00249552,0.99884,0.0481487,-0.00108839,0.99998,-0.00626759,0.000115009,1,0.000819782,-6.30367e-05,1,-0.000206001,-5.06022e-05,1,0.000458572,-4.79268e-05,0.999997,-0.00236547,-6.84049e-05,0.99998,0.00638776,0.000184925,0.979684,-0.200544,-0.00107659,0.459617,0.888117,0.000227231,
32.9664,0.434675,0.900587,-0.000714758,0.93577,-0.352601,0.00252066,0.998792,0.0491257,-0.0011087,0.999979,-0.00641298,0.000120659,1,0.000828679,-6.34122e-05,1,-0.00020529,-5.06055e-05,1,0.000456776,-4.79695e-05,0.999997,-0.00235888,-6.79595e-05,0.999981,0.00619263,0.000181422,0.979898,-0.199497,-0.00106653,0.459763,0.888042,0.000224744,
32.9765,0.434183,0.900824,-0.000722929,0.934826,-0.355098,0.0025459,0.998742,0.0501228,-0.00112948,0.999978,-0.00656357,0.000126509,1,0.0008378,-6.38013e-05,1,-0.000204567,-5.06085e-05,1,0.000455018,-4.80279e-05,0.999997,-0.00235267,-6.73997e-05,0.999982,0.00600088,0.000177657,0.980108,-0.19846,-0.00105607,0.459906,0.887967,0.000222064,
32.9866,0.433684,0.901065,-0.000731167,0.933866,-0.357615,0.00257124,0.998691,0.0511405,-0.00115075,0.999977,-0.00671956,0.000132571,1,0.000847153,-6.42053e-05,1,-0.000203831,-5.06106e-05,1,0.000453312,-4.80994e-05,0.999997,-0.00234693,-6.67488e-05,0.999983,0.00581276,0.000173682,0.980316,-0.197433,-0.00104528,0.460048,0.887894,0.000219222,
32.9967,0.433179,0.901308,-0.00073947,0.93289,-0.360152,0.00259667,0.998637,0.0521792,-0.00117251,0.999976,-0.00688116,0.000138852,1,0.000856748,-6.46255e-05,1,-0.000203083,-5.06113e-05,1,0.000451668,-4.81799e-05,0.999997,-0.00234175,-6.60397e-05,0.999984,0.00562845,0.000169575,0.98052,-0.196418,-0.00103428,0.460188,0.887822,0.000216265,
33.0068,0.432667,0.901554,-0.000747835,0.931898,-0.362711,0.00262219,0.998581,0.0532394,-0.00119479,0.999975,-0.00704857,0.000145362,1,0.000866596,-6.50627e-05,1,-0.000202324,-5.06103e-05,1,0.000450091,-4.82642e-05,0.999997,-0.00233716,-6.5311e-05,0.999985,0.00544805,0.00016543,0.980721,-0.195413,-0.00102321,0.460325,0.88775,0.000213252,
33.0169,0.432147,0.901803,-0.000756263,0.93089,-0.365289,0.00264781,0.998523,0.0543217,-0.00121759,0.999974,-0.00722201,0.000152111,1,0.000876708,-6.55179e-05,1,-0.000201556,-5.06076e-05,1,0.000448584,-4.83471e-05,0.999997,-0.00233317,-6.46026e-05,0.999986,0.00527155,0.000161343,0.980918,-0.194419,-0.00101221,0.46046,0.88768,0.000210244,
33.027,0.431621,0.902055,-0.000764753,0.929866,-0.367888,0.0026735,0.998462,0.0554266,-0.00124094,0.999973,-0.00740172,0.000159108,1,0.000887095,-6.59914e-05,1,-0.000200781,-5.06035e-05,1,0.000447142,-4.84232e-05,0.999997,-0.00232974,-6.39511e-05,0.999987,0.00509882,0.000157409,0.981112,-0.193436,-0.00100145,0.460593,0.887611,0.000207306,
33.0371,0.431088,0.90231,-0.000773305,0.928826,-0.370508,0.00269928,0.998399,0.0565547,-0.00126485,0.999971,-0.00758794,0.000166363,1,0.000897769,-6.64837e-05,1,-0.0002,-5.05985e-05,1,0.000445757,-4.84881e-05,0.999997,-0.00232679,-6.33863e-05,0.999988,0.00492968,0.000153706,0.981304,-0.192464,-0.000991046,0.460724,0.887543,0.000204496,
33.0472,0.430547,0.902568,-0.00078192,0.927768,-0.373147,0.00272513,0.998333,0.0577065,-0.00128934,0.99997,-0.00778091,0.000173887,1,0.000908741,-6.69948e-05,1,-0.000199214,-5.05932e-05,1,0.000444418,-4.85385e-05,0.999997,-0.00232422,-6.29275e-05,0.999989,0.00476386,0.00015029,0.981492,-0.191502,-0.000981118,0.460853,0.887476,0.000201864,
33.0573,0.43,0.902829,-0.000790599,0.926694,-0.375807,0.00275106,0.998264,0.0588826,-0.00131442,0.999968,-0.0079809,0.000181688,1,0.000920022,-6.75252e-05,1,-0.000198421,-5.05882e-05,1,0.000443111,-4.8573e-05,0.999997,-0.00232191,-6.25827e-05,0.999989,0.00460103,0.000147192,0.981677,-0.19055,-0.000971731,0.46098,0.88741,0.000199445,
33.0674,0.429445,0.903093,-0.000799343,0.925602,-0.378487,0.00277705,0.998192,0.0600836,-0.00134011,0.999966,-0.00818816,0.000189779,1,0.000931625,-6.80753e-05,1,-0.000197623,-5.05838e-05,1,0.00044182,-4.85918e-05,0.999997,-0.00231977,-6.23473e-05,0.99999,0.00444087,0.000144412,0.98186,-0.189606,-0.000962915,0.461106,0.887345,0.000197257,
33.0775,0.428883,0.90336,-0.000808151,0.924494,-0.381187,0.00280311,0.998118,0.0613102,-0.00136644,0.999965,-0.00840299,0.000198168,1,0.000943559,-6.86458e-05,1,-0.000196817,-5.05802e-05,1,0.000440533,-4.85968e-05,0.999997,-0.00231767,-6.2206e-05,0.999991,0.00428307,0.000141925,0.98204,-0.188671,-0.00095465,0.46123,0.887281,0.000195301,
33.0876,0.428313,0.90363,-0.000817023,0.923367,-0.383907,0.00282923,0.99804,0.062563,-0.00139341,0.999963,-0.00862567,0.000206868,1,0.000955839,-6.92378e-05,1,-0.000196004,-5.0577e-05,1,0.000439237,-4.85916e-05,0.999997,-0.00231554,-6.21345e-05,0.999991,0.00412734,0.000139681,0.982217,-0.187744,-0.00094688,0.461352,0.887217,0.00019356,
33.0977,0.427736,0.903904,-0.000825958,0.922223,-0.386648,0.00285541,0.997959,0.0638426,-0.00142106,0.999961,-0.0088565,0.00021589,1,0.000968476,-6.98524e-05,1,-0.000195181,-5.05737e-05,1,0.000437926,-4.85805e-05,0.999997,-0.00231333,-6.21029e-05,0.999992,0.00397349,0.000137613,0.982393,-0.186825,-0.000939511,0.461474,0.887154,0.000192001,
33.1078,0.427151,0.90418,-0.000834954,0.921061,-0.389407,0.00288164,0.997874,0.0651497,-0.0014494,0.999959,-0.0090958,0.000225247,1,0.000981485,-7.04912e-05,1,-0.000194351,-5.05698e-05,1,0.000436597,-4.85685e-05,0.999997,-0.00231102,-6.20794e-05,0.999993,0.00382138,0.000135647,0.982566,-0.185913,-0.000932425,0.461594,0.887091,0.000190578,
33.1179,0.426558,0.90446,-0.000844008,0.919881,-0.392187,0.00290793,0.997786,0.066485,-0.00147846,0.999956,-0.00934387,0.000234952,1,0.000994881,-7.11556e-05,1,-0.000193512,-5.05645e-05,1,0.00043525,-4.85602e-05,0.999997,-0.00230862,-6.20341e-05,0.999993,0.00367095,0.000133705,0.982737,-0.185007,-0.000925492,0.461714,0.887029,0.000189234,
33.128,0.425958,0.904742,-0.00085312,0.918682,-0.394986,0.00293426,0.997694,0.0678493,-0.00150825,0.999954,-0.00960107,0.00024502,0.999999,0.00100868,-7.1847e-05,1,-0.000192666,-5.05576e-05,1,0.000433893,-4.85597e-05,0.999997,-0.00230617,-6.19421e-05,0.999994,0.00352223,0.000131719,0.982905,-0.184109,-0.000918582,0.461832,0.886967,0.000187912,
33.1381,0.42535,0.905028,-0.000862287,0.917465,-0.397805,0.00296064,0.997599,0.0692433,-0.00153881,0.999951,-0.00986775,0.000255465,0.999999,0.0010229,-7.25669e-05,1,-0.000191815,-5.05487e-05,1,0.000432533,-4.85696e-05,0.999997,-0.00230373,-6.17865e-05,0.999994,0.00337529,0.00012963,0.983072,-0.183217,-0.000911576,0.46195,0.886906,0.000186552,
33.1482,0.424735,0.905317,-0.000871508,0.91623,-0.400643,0.00298707,0.997499,0.0706677,-0.00157015,0.999949,-0.0101443,0.000266303,0.999999,0.00103756,-7.33165e-05,1,-0.000190959,-5.0538e-05,1,0.000431181,-4.85912e-05,0.999997,-0.00230138,-6.15592e-05,0.999995,0.00323029,0.000127402,0.983236,-0.182333,-0.000904383,0.462067,0.886845,0.000185103,
33.1583,0.424111,0.90561,-0.000880781,0.914975,-0.4035,0.00301355,0.997394,0.0721235,-0.00160231,0.999946,-0.010431,0.000277553,0.999999,0.00105268,-7.40974e-05,1,-0.000190101,-5.05258e-05,1,0.000429849,-4.86239e-05,0.999997,-0.0022992,-6.12622e-05,0.999995,0.00308737,0.000125018,0.983399,-0.181455,-0.000896939,0.462183,0.886785,0.000183527,
33.1684,0.42348,0.905905,-0.000890107,0.913701,-0.406376,0.00304007,0.997286,0.0736113,-0.00163531,0.999942,-0.0107284,0.000289231,0.999999,0.00106828,-7.49107e-05,1,-0.000189239,-5.05124e-05,1,0.000428546,-4.86659e-05,0.999997,-0.00229724,-6.09057e-05,0.999996,0.0029467,0.000122483,0.983559,-0.180586,-0.000889223,0.462297,0.886725,0.000181798,
33.1785,0.42284,0.906204,-0.000899487,0.912408,-0.409271,0.00306663,0.997172,0.075132,-0.00166917,0.999939,-0.0110368,0.000301358,0.999999,0.00108437,-7.57578e-05,1,-0.000188374,-5.04985e-05,1,0.000427279,-4.87141e-05,0.999997,-0.00229556,-6.05071e-05,0.999996,0.00280844,0.00011982,0.983717,-0.179724,-0.000881248,0.462411,0.886666,0.000179911,
33.1886,0.422193,0.906506,-0.00090892,0.911095,-0.412186,0.00309323,0.997054,0.0766865,-0.00170394,0.999935,-0.0113567,0.000313952,0.999999,0.00110099,-7.66404e-05,1,-0.000187506,-5.04843e-05,1,0.000426052,-4.87648e-05,0.999997,-0.0022942,-6.00876e-05,0.999996,0.0026727,0.000117069,0.983872,-0.178871,-0.000873063,0.462523,0.886607,0.000177877,
33.1987,0.421537,0.906811,-0.000918407,0.909762,-0.415118,0.00311988,0.99693,0.0782758,-0.00173964,0.999932,-0.0116885,0.000327035,0.999999,0.00111815,-7.756e-05,1,-0.000186634,-5.04703e-05,1,0.000424866,-4.88143e-05,0.999997,-0.00229317,-5.96699e-05,0.999997,0.00253953,0.00011428,0.984026,-0.178025,-0.000864747,0.462633,0.88655,0.000175725,
33.2088,0.420873,0.907119,-0.000927951,0.908409,-0.41807,0.00314657,0.996801,0.0799007,-0.00177631,0.999928,-0.0120327,0.000340628,0.999999,0.00113588,-7.85185e-05,1,-0.000185757,-5.04563e-05,1,0.000423718,-4.8859e-05,0.999997,-0.00229244,-5.92752e-05,0.999997,0.00240896,0.000111508,0.984177,-0.177189,-0.000856398,0.462742,0.886493,0.000173498,
33.2189,0.420201,0.907431,-0.000937552,0.907037,-0.42104,0.00317331,0.996667,0.0815622,-0.00181397,0.999923,-0.0123898,0.000354754,0.999999,0.0011542,-7.95179e-05,1,-0.000184874,-5.04425e-05,1,0.000422601,-4.88963e-05,0.999997,-0.00229198,-5.89205e-05,0.999997,0.00228094,0.000108806,0.984325,-0.17636,-0.000848122,0.462849,0.886437,0.000171251,
33.229,0.41952,0.907745,-0.000947212,0.905644,-0.424028,0.0032001,0.996526,0.0832614,-0.00185267,0.999919,-0.0127604,0.000369435,0.999999,0.00117314,-8.05603e-05,1,-0.000183984,-5.04286e-05,1,0.000421507,-4.8925e-05,0.999997,-0.00229174,-5.86168e-05,0.999998,0.00215537,0.000106219,0.984472,-0.17554,-0.000840025,0.462955,0.886382,0.000169039,
