Time,Magnet_72_0_x,Magnet_72_0_y,Magnet_72_0_z,Magnet_72_1_x,Magnet_72_1_y,Magnet_72_1_z,Magnet_72_2_x,Magnet_72_2_y,Magnet_72_2_z,Magnet_72_3_x,Magnet_72_3_y,Magnet_72_3_z,Magnet_72_4_x,Magnet_72_4_y,Magnet_72_4_z,Magnet_72_5_x,Magnet_72_5_y,Magnet_72_5_z,Magnet_72_6_x,Magnet_72_6_y,Magnet_72_6_z,Magnet_72_7_x,Magnet_72_7_y,Magnet_72_7_z,Magnet_72_8_x,Magnet_72_8_y,Magnet_72_8_z,Magnet_72_9_x,Magnet_72_9_y,Magnet_72_9_z,Magnet_72_10_x,Magnet_72_10_y,Magnet_72_10_z,Magnet_72_11_x,Magnet_72_11_y,Magnet_72_11_z,Magnet_72_12_x,Magnet_72_12_y,Magnet_72_12_z,
27.6,0.0130738,0.999915,-1.85219e-06,0.989773,0.14265,4.1662e-05,0.999977,0.0068089,9.30548e-05,0.997744,-0.067139,5.12613e-05,0.271316,0.96249,2.19697e-05,0.993149,-0.116852,0.000101406,-0.0533064,-0.998578,-4.49778e-06,0.999551,-0.0299571,-0.000552195,0.999968,-0.00801027,0.000473517,0.99222,-0.124497,-0.000631852,0.33224,0.943195,-2.8375e-05,0.173616,-0.984813,0.000188974,0.0988981,0.995098,2.86114e-05,
27.7,0.0130715,0.999915,-3.07159e-07,0.98969,0.143224,-7.67728e-05,0.999981,0.0061316,9.01154e-05,0.997741,-0.0671726,4.84931e-05,0.271333,0.962485,2.11861e-05,0.993231,-0.116154,-0.000150287,-0.0533077,-0.998578,-6.19887e-07,0.999733,-0.0231152,-0.000546451,0.999923,-0.0124313,0.000321501,0.99317,-0.116675,-0.000457254,0.332658,0.943048,-5.14981e-05,0.173856,-0.984771,0.000202495,0.0990875,0.995079,1.66192e-05,
27.8,0.0130659,0.999915,-2.27115e-06,0.989697,0.143179,7.74292e-05,0.99998,0.0063984,5.21845e-05,0.997741,-0.0671849,5.13135e-05,0.27132,0.962489,1.98039e-05,0.993268,-0.115837,0.000113283,-0.0533059,-0.998578,-4.65169e-06,0.999688,-0.0249738,-0.000234369,0.999948,-0.0102441,0.000198655,0.993726,-0.11184,-0.000410365,0.332816,0.942992,-5.2365e-05,0.173886,-0.984766,0.000199794,0.0990888,0.995079,1.86415e-05,
27.9,0.0130598,0.999915,-3.45607e-07,0.989705,0.14312,-6.63979e-05,0.999982,0.00591713,9.01704e-05,0.997738,-0.0672208,4.8101e-05,0.271336,0.962485,2.19914e-05,0.993207,-0.116364,-7.19537e-05,-0.0532956,-0.998579,-1.73563e-06,0.999777,-0.0210992,-0.000516205,0.999924,-0.0123595,0.000334093,0.994372,-0.105943,-0.000384193,0.333101,0.942891,-5.70812e-05,0.174041,-0.984738,0.000202329,0.099212,0.995066,1.65298e-05,
28,0.0130581,0.999915,-1.87209e-06,0.989654,0.143473,4.85036e-05,0.999981,0.00609391,5.87197e-05,0.997738,-0.0672263,5.02362e-05,0.271325,0.962488,1.97768e-05,0.993309,-0.115487,1.31974e-05,-0.0533004,-0.998579,-3.05566e-06,0.999765,-0.0216981,-0.000291291,0.999937,-0.0112115,0.000203194,0.994825,-0.101599,-0.000314347,0.333253,0.942838,-6.25593e-05,0.174085,-0.984731,0.000203081,0.0992314,0.995064,1.62375e-05,
28.1,0.0130511,0.999915,-7.59053e-07,0.989693,0.143207,-3.0073e-05,0.999984,0.00573928,6.93332e-05,0.997736,-0.0672553,4.88297e-05,0.271335,0.962485,2.14833e-05,0.993243,-0.11605,1.64128e-05,-0.0532903,-0.998579,-3.06437e-06,0.999816,-0.0192037,-0.000357077,0.999924,-0.0122991,0.000246679,0.995294,-0.0969056,-0.000297665,0.33346,0.942764,-6.47674e-05,0.17419,-0.984712,0.000204343,0.0993135,0.995056,1.50418e-05,
28.2,0.0130502,0.999915,-1.43268e-06,0.98964,0.143568,1.81728e-05,0.999983,0.00583477,7.46832e-05,0.997735,-0.0672651,4.88861e-05,0.27133,0.962486,2.04282e-05,0.993302,-0.115544,-3.65197e-05,-0.053292,-0.998579,-2.23716e-06,0.999814,-0.0192832,-0.000386114,0.999933,-0.0115601,0.000257362,0.995651,-0.0931583,-0.000264829,0.333589,0.942719,-6.84474e-05,0.174233,-0.984705,0.000205454,0.0993375,0.995054,1.45533e-05,
28.3,0.0130446,0.999915,-1.03151e-06,0.989668,0.143378,-5.37724e-06,0.999984,0.0056175,5.16484e-05,0.997734,-0.0672827,4.982e-05,0.271334,0.962485,2.04517e-05,0.993291,-0.11564,3.33952e-05,-0.0532873,-0.998579,-3.29171e-06,0.999843,-0.017728,-0.000250105,0.999927,-0.0120523,0.000171501,0.996008,-0.0892656,-0.000212981,0.333755,0.94266,-7.26452e-05,0.174315,-0.98469,0.000205524,0.0993996,0.995048,1.52059e-05,
28.4,0.0130429,0.999915,-1.16945e-06,0.989636,0.143601,2.23455e-06,0.999984,0.00559617,7.96558e-05,0.997733,-0.0672964,4.78984e-05,0.271335,0.962485,2.11101e-05,0.993298,-0.115583,-2.58423e-05,-0.0532847,-0.998579,-2.35884e-06,0.999851,-0.01726,-0.000399818,0.999931,-0.0117203,0.000279163,0.996297,-0.0859759,-0.000232736,0.333861,0.942622,-7.04042e-05,0.174344,-0.984685,0.000206024,0.099414,0.995046,1.30135e-05,
28.5,0.013039,0.999915,-1.16599e-06,0.989645,0.143535,5.84837e-06,0.999985,0.00552061,5.29568e-05,0.997732,-0.0673094,4.97756e-05,0.271333,0.962486,2.01586e-05,0.993319,-0.1154,1.29493e-05,-0.0532834,-0.998579,-2.9484e-06,0.999863,-0.0165337,-0.000257223,0.999932,-0.0116512,0.000170238,0.996567,-0.0827953,-0.000164114,0.333991,0.942576,-7.88189e-05,0.174416,-0.984672,0.000208753,0.0994747,0.99504,1.23108e-05,
28.6,0.0130367,0.999915,-1.04143e-06,0.98963,0.143641,-3.22139e-06,0.999985,0.00541473,6.66148e-05,0.997731,-0.0673205,4.83288e-05,0.271337,0.962484,2.08902e-05,0.993309,-0.115484,-2.51481e-06,-0.0532797,-0.99858,-2.69099e-06,0.999877,-0.0157078,-0.000321792,0.999932,-0.0116681,0.000224565,0.99681,-0.0798098,-0.000173048,0.33409,0.942541,-7.44069e-05,0.17444,-0.984668,0.0002042,0.0994804,0.99504,1.63467e-05,
28.7,0.0130338,0.999915,-1.19366e-06,0.989629,0.143648,8.70208e-06,0.999985,0.00539358,6.56912e-05,0.997731,-0.0673336,4.85456e-05,0.271334,0.962485,2.0624e-05,0.99333,-0.115308,-3.40068e-06,-0.0532788,-0.99858,-2.6647e-06,0.999883,-0.0152991,-0.000314898,0.999935,-0.0113842,0.000221521,0.99702,-0.0771416,-0.000154896,0.334186,0.942507,-8.00121e-05,0.174489,-0.984659,0.000211394,0.0995239,0.995035,7.93136e-06,
28.8,0.0130315,0.999915,-1.01554e-06,0.989621,0.1437,-2.42102e-06,0.999986,0.00531021,5.58012e-05,0.99773,-0.0673428,4.92839e-05,0.271337,0.962484,2.03939e-05,0.993327,-0.115328,7.93534e-06,-0.0532761,-0.99858,-2.83117e-06,0.999893,-0.0146546,-0.00026948,0.999936,-0.0113104,0.000186215,0.997216,-0.0745609,-0.000124416,0.334278,0.942475,-7.98383e-05,0.174526,-0.984653,0.000205465,0.0995484,0.995033,1.65334e-05,
28.9,0.0130291,0.999915,-1.14704e-06,0.989617,0.143731,6.98106e-06,0.999986,0.0052491,6.42125e-05,0.997729,-0.0673523,4.8126e-05,0.271337,0.962484,2.0665e-05,0.993336,-0.115254,-5.89106e-06,-0.0532745,-0.99858,-2.60478e-06,0.9999,-0.0141117,-0.000298705,0.999937,-0.0111882,0.000209299,0.997393,-0.0721585,-0.000121575,0.334357,0.942447,-8.16537e-05,0.174551,-0.984648,0.00020959,0.0995612,0.995031,1.04955e-05,
29,0.0130269,0.999915,-1.04259e-06,0.989612,0.143761,5.2224e-07,0.999986,0.00521517,6.27626e-05,0.997728,-0.0673636,4.84001e-05,0.271336,0.962485,2.07336e-05,0.993342,-0.115201,6.79497e-06,-0.0532727,-0.99858,-2.79301e-06,0.999906,-0.0137042,-0.000292165,0.99994,-0.0109824,0.000207844,0.997551,-0.0699389,-0.000110389,0.334435,0.942419,-8.18926e-05,0.17459,-0.984641,0.000208722,0.0995962,0.995028,1.15502e-05,
29.1,0.0130249,0.999915,-1.09114e-06,0.989607,0.143799,5.17264e-06,0.999987,0.00515771,5.70061e-05,0.997728,-0.0673712,4.90961e-05,0.271338,0.962484,2.02545e-05,0.993344,-0.115182,-1.06897e-06,-0.0532708,-0.99858,-2.65854e-06,0.999912,-0.0132387,-0.000270648,0.999941,-0.0108359,0.000193077,0.997697,-0.0678309,-9.31126e-05,0.334501,0.942396,-8.35653e-05,0.17461,-0.984638,0.000208443,0.0996068,0.995027,1.27612e-05,
29.2,0.0130229,0.999915,-1.04659e-06,0.989604,0.143819,2.2805e-06,0.999987,0.00510412,5.97303e-05,0.997727,-0.0673783,4.8357e-05,0.271338,0.962484,2.06336e-05,0.993352,-0.115115,2.46952e-06,-0.0532695,-0.99858,-2.70718e-06,0.999918,-0.0127976,-0.000274761,0.999943,-0.0106948,0.000196041,0.99783,-0.0658394,-8.4272e-05,0.334569,0.942371,-8.49163e-05,0.17464,-0.984632,0.000209784,0.0996297,0.995025,1.10614e-05,
29.3,0.0130211,0.999915,-1.06793e-06,0.989599,0.143856,4.29245e-06,0.999987,0.0050672,6.16964e-05,0.997727,-0.0673878,4.79892e-05,0.271338,0.962484,2.07285e-05,0.993354,-0.115098,2.93485e-06,-0.0532678,-0.99858,-2.70704e-06,0.999923,-0.0124273,-0.000277826,0.999945,-0.0105235,0.000199496,0.997952,-0.0639735,-7.73883e-05,0.334628,0.94235,-8.45361e-05,0.174661,-0.984629,0.000208733,0.0996439,0.995023,1.19957e-05,
29.4,0.0130193,0.999915,-1.04634e-06,0.989596,0.143874,3.49518e-06,0.999987,0.00502989,5.89391e-05,0.997726,-0.0673957,4.85588e-05,0.271338,0.962484,2.04227e-05,0.99336,-0.11505,9.68955e-07,-0.0532664,-0.99858,-2.6687e-06,0.999927,-0.0120731,-0.000269634,0.999946,-0.0103553,0.000195356,0.998063,-0.0622102,-6.77641e-05,0.334684,0.94233,-8.61225e-05,0.174683,-0.984625,0.000210051,0.0996614,0.995021,1.06324e-05,
29.5,0.0130177,0.999915,-1.04203e-06,0.989591,0.143906,3.8231e-06,0.999988,0.00498663,5.73835e-05,0.997726,-0.0674015,4.87791e-05,0.271339,0.962484,2.03748e-05,0.993363,-0.11502,3.76553e-06,-0.053265,-0.99858,-2.70544e-06,0.999931,-0.0117219,-0.000263202,0.999948,-0.0102001,0.000191882,0.998166,-0.0605372,-5.90874e-05,0.334737,0.942312,-8.65006e-05,0.174704,-0.984621,0.000209316,0.0996762,0.99502,1.18105e-05,
29.6,0.013016,0.999915,-1.04175e-06,0.989589,0.143924,4.13558e-06,0.999988,0.00494686,5.82673e-05,0.997726,-0.0674078,4.829e-05,0.271339,0.962484,2.05802e-05,0.993367,-0.11499,1.70449e-06,-0.0532637,-0.99858,-2.66634e-06,0.999935,-0.0113933,-0.000262113,0.99995,-0.0100455,0.000191636,0.998261,-0.0589518,-5.22981e-05,0.334786,0.942294,-8.73085e-05,0.174721,-0.984618,0.000209979,0.0996882,0.995019,1.09464e-05,
29.7,0.0130146,0.999915,-1.03112e-06,0.989585,0.14395,3.74448e-06,0.999988,0.00491418,5.90252e-05,0.997725,-0.0674148,4.79971e-05,0.271339,0.962484,2.06737e-05,0.993371,-0.114955,3.18383e-06,-0.0532625,-0.998581,-2.68442e-06,0.999938,-0.0110904,-0.000261093,0.999951,-0.00988829,0.00019165,0.998348,-0.057449,-4.63111e-05,0.334832,0.942278,-8.76017e-05,0.17474,-0.984615,0.00020989,0.0997027,0.995017,1.09679e-05,
29.8,0.0130131,0.999915,-1.03337e-06,0.989582,0.14397,4.40447e-06,0.999988,0.00488271,5.83499e-05,0.997725,-0.0674216,4.82151e-05,0.271339,0.962484,2.04829e-05,0.993373,-0.114931,2.81133e-06,-0.0532613,-0.998581,-2.67369e-06,0.999942,-0.0108048,-0.00025811,0.999953,-0.00973277,0.000190553,0.99843,-0.0560216,-4.03412e-05,0.334875,0.942263,-8.81306e-05,0.174755,-0.984612,0.000210002,0.0997135,0.995016,1.09361e-05,
29.9,0.0130117,0.999915,-1.02109e-06,0.989579,0.143991,3.94546e-06,0.999988,0.00485089,5.73394e-05,0.997724,-0.067427,4.84691e-05,0.271339,0.962484,2.03631e-05,0.993377,-0.1149,2.85069e-06,-0.0532602,-0.998581,-2.66943e-06,0.999945,-0.0105312,-0.000254653,0.999954,-0.0095813,0.000189065,0.998505,-0.0546628,-3.46175e-05,0.334916,0.942248,-8.87767e-05,0.174771,-0.984609,0.000210269,0.0997257,0.995015,1.07759e-05,
30,0.0130104,0.999915,-1.02373e-06,0.989576,0.144011,4.49255e-06,0.999988,0.00481931,5.70173e-05,0.997724,-0.067432,4.84246e-05,0.27134,0.962484,2.04411e-05,0.99338,-0.114876,3.36945e-06,-0.0532591,-0.998581,-2.67202e-06,0.999947,-0.0102702,-0.000251899,0.999955,-0.00943348,0.000187856,0.998575,-0.0533681,-2.94481e-05,0.334955,0.942234,-8.91011e-05,0.174785,-0.984607,0.00021016,0.0997355,0.995014,1.09473e-05,
